idcomm,id,male,white,married,age,educate,income,commlength,commtrust,trust,pop2020,relighomog,disadvantage
3795,820107,female,white,no,31,6,5,31,-1.589,not_high,670,0.256,0.540
3795,820109,female,white,yes,52,4,5,4,-0.092,not_high,670,0.256,0.540
3795,820110,male,white,yes,67,2,4,12,0.501,not_high,670,0.256,0.540
3795,820113,female,white,no,85,3,2,85,-0.321,not_high,670,0.256,0.540
3795,820114,male,white,yes,77,3,2,75,-0.328,not_high,670,0.256,0.540
3795,820115,male,white,yes,73,4,4,74,-0.337,not_high,670,0.256,0.540
3795,820116,male,white,yes,63,4,8,63,-0.870,not_high,670,0.256,0.540
3795,820117,female,white,no,41,4,3,41,-1.498,not_high,670,0.256,0.540
3795,820119,female,nonwhite,no,78,1,2,50,1.886,high,670,0.256,0.540
3795,820120,male,white,yes,33,4,3,30,-0.199,not_high,670,0.256,0.540
3795,820123,female,white,no,81,3,2,8,-1.842,not_high,670,0.256,0.540
3795,820124,male,white,yes,35,3,6,35,-0.563,not_high,670,0.256,0.540
3795,820125,female,white,yes,54,3,4,54,0.178,not_high,670,0.256,0.540
3795,820126,male,white,yes,66,3,3,60,0.002,not_high,670,0.256,0.540
3795,820128,male,white,yes,77,2,6,70,0.325,not_high,670,0.256,0.540
3795,820129,female,white,yes,25,4,7,25,-1.318,not_high,670,0.256,0.540
3795,820133,female,white,no,68,4,3,15,0.460,not_high,670,0.256,0.540
3795,820136,female,white,no,58,3,3,20,-0.648,not_high,670,0.256,0.540
3795,820137,female,white,no,67,5,4,3,0.498,not_high,670,0.256,0.540
3795,820138,male,white,yes,51,4,8,23,-1.283,not_high,670,0.256,0.540
3795,820140,female,white,yes,42,5,6,9,-0.476,not_high,670,0.256,0.540
3795,820141,female,white,yes,65,2,4,30,0.045,not_high,670,0.256,0.540
3795,820142,male,white,yes,51,3,8,40,-1.204,not_high,670,0.256,0.540
3795,820143,female,white,yes,43,3,2,22,0.387,not_high,670,0.256,0.540
3795,820144,male,white,yes,61,3,4,40,0.073,not_high,670,0.256,0.540
3795,820145,male,white,yes,33,3,4,33,-0.126,not_high,670,0.256,0.540
3795,820146,male,white,no,52,7,8,2,1.446,high,670,0.256,0.540
3795,820147,female,white,no,64,3,2,11,0.072,not_high,670,0.256,0.540
3795,820148,male,white,yes,71,3,3,71,-0.517,not_high,670,0.256,0.540
3795,820149,female,white,yes,63,3,6,61,0.333,not_high,670,0.256,0.540
3795,820152,female,white,yes,64,3,3,65,0.003,not_high,670,0.256,0.540
3795,820154,female,white,yes,42,3,5,6,-2.654,not_high,670,0.256,0.540
3795,820157,male,white,yes,27,6,4,4,-1.463,not_high,670,0.256,0.540
3795,820159,female,white,no,44,3,5,44,-1.215,not_high,670,0.256,0.540
3795,820160,female,white,yes,29,5,4,30,-3.799,not_high,670,0.256,0.540
3795,820161,male,white,no,72,3,7,71,-0.792,not_high,670,0.256,0.540
3795,820162,female,white,no,76,3,4,59,1.759,high,670,0.256,0.540
3795,820163,male,white,yes,65,3,2,65,-3.749,not_high,670,0.256,0.540
3795,820165,male,white,yes,47,3,7,47,-0.890,not_high,670,0.256,0.540
3800,830002,female,white,yes,49,3,2,40,0.275,not_high,2368,0.198,-0.852
3800,830003,male,white,yes,56,2,5,56,0.086,not_high,2368,0.198,-0.852
3800,830005,female,white,no,80,3,2,60,0.501,not_high,2368,0.198,-0.852
3800,830011,female,white,yes,53,7,3,25,0.291,not_high,2368,0.198,-0.852
3800,830012,male,white,yes,73,2,6,52,0.205,not_high,2368,0.198,-0.852
3800,830013,female,white,yes,33,6,4,33,0.896,not_high,2368,0.198,-0.852
3800,830015,female,white,no,78,7,5,52,-1.511,not_high,2368,0.198,-0.852
3800,830016,male,white,no,86,6,5,52,0.985,not_high,2368,0.198,-0.852
3800,830017,female,white,yes,37,6,6,15,0.407,not_high,2368,0.198,-0.852
3800,830019,male,white,no,52,7,5,11,-0.738,not_high,2368,0.198,-0.852
3800,830020,female,white,no,33,4,4,3,-1.378,not_high,2368,0.198,-0.852
3800,830021,female,white,yes,63,4,3,43,-1.159,not_high,2368,0.198,-0.852
3800,830022,male,white,yes,49,3,5,30,0.334,not_high,2368,0.198,-0.852
3800,830025,female,white,yes,59,4,8,6,0.282,not_high,2368,0.198,-0.852
3800,830026,male,white,yes,54,6,7,54,-0.235,not_high,2368,0.198,-0.852
3800,830027,male,white,yes,72,3,2,40,1.659,high,2368,0.198,-0.852
3800,830028,male,white,yes,58,3,5,58,-0.545,not_high,2368,0.198,-0.852
3800,830029,female,white,yes,56,5,7,23,-0.066,not_high,2368,0.198,-0.852
3800,830032,male,white,yes,74,3,3,36,0.712,not_high,2368,0.198,-0.852
3800,830033,female,white,yes,33,6,8,33,0.349,not_high,2368,0.198,-0.852
3800,830034,male,white,yes,54,6,8,5,-0.458,not_high,2368,0.198,-0.852
3800,830036,female,white,yes,78,5,2,55,0.895,not_high,2368,0.198,-0.852
3800,830037,male,white,no,75,4,3,73,-0.115,not_high,2368,0.198,-0.852
3800,830039,male,white,no,54,3,3,40,-0.456,not_high,2368,0.198,-0.852
3800,830041,male,white,yes,69,3,2,40,0.499,not_high,2368,0.198,-0.852
3800,830042,male,white,yes,49,3,3,49,-0.444,not_high,2368,0.198,-0.852
3800,830043,female,white,yes,68,3,1,8,-1.229,not_high,2368,0.198,-0.852
3800,830044,female,white,no,69,3,2,38,-1.278,not_high,2368,0.198,-0.852
3800,830045,female,white,yes,65,2,6,65,-1.153,not_high,2368,0.198,-0.852
3800,830048,female,white,no,75,3,2,75,1.353,high,2368,0.198,-0.852
3800,830051,female,white,no,78,4,2,78,-0.396,not_high,2368,0.198,-0.852
3800,830052,male,white,yes,69,5,4,69,-0.380,not_high,2368,0.198,-0.852
3800,830053,male,white,no,28,4,5,30,-2.549,not_high,2368,0.198,-0.852
3800,830054,male,white,no,32,5,5,3,-0.363,not_high,2368,0.198,-0.852
3800,830055,female,white,yes,70,3,3,36,0.685,not_high,2368,0.198,-0.852
3800,830057,female,white,yes,49,7,7,45,-0.082,not_high,2368,0.198,-0.852
3800,830058,female,white,no,87,1,2,70,-0.597,not_high,2368,0.198,-0.852
3800,830062,male,white,yes,52,3,6,28,0.821,not_high,2368,0.198,-0.852
3800,830064,male,white,yes,40,3,3,39,-1.999,not_high,2368,0.198,-0.852
3800,830067,male,white,no,79,7,3,18,-0.218,not_high,2368,0.198,-0.852
3800,830072,male,nonwhite,yes,76,3,3,72,0.361,not_high,2368,0.198,-0.852
3800,830073,male,white,yes,68,3,4,68,1.090,high,2368,0.198,-0.852
3800,830074,female,white,no,59,7,3,50,-1.152,not_high,2368,0.198,-0.852
3800,830075,female,white,no,89,3,1,50,-0.177,not_high,2368,0.198,-0.852
3800,830076,female,white,no,38,4,1,28,-2.964,not_high,2368,0.198,-0.852
3800,830077,female,white,no,89,1,3,89,-0.532,not_high,2368,0.198,-0.852
3800,830080,male,white,no,26,4,4,25,0.570,not_high,2368,0.198,-0.852
3800,830082,female,nonwhite,no,92,6,5,27,-1.173,not_high,2368,0.198,-0.852
3800,830083,male,white,yes,60,4,2,60,-0.505,not_high,2368,0.198,-0.852
3800,830084,male,white,yes,56,3,4,56,-1.528,not_high,2368,0.198,-0.852
3800,830087,female,white,yes,42,7,3,9,0.937,not_high,2368,0.198,-0.852
3800,830088,female,white,no,85,3,1,40,2.092,high,2368,0.198,-0.852
3800,830089,female,white,yes,55,4,4,36,-0.891,not_high,2368,0.198,-0.852
3800,830091,female,white,yes,79,4,2,69,-0.417,not_high,2368,0.198,-0.852
3800,830092,female,white,yes,48,4,3,16,-0.816,not_high,2368,0.198,-0.852
3800,830093,female,white,yes,43,7,8,17,0.374,not_high,2368,0.198,-0.852
3800,830094,female,white,yes,39,5,4,9,-1.017,not_high,2368,0.198,-0.852
3800,830097,female,white,yes,81,3,3,50,0.529,not_high,2368,0.198,-0.852
3800,830098,female,white,no,84,3,1,80,0.985,not_high,2368,0.198,-0.852
3800,830099,female,white,yes,64,4,5,42,0.390,not_high,2368,0.198,-0.852
3800,830100,male,white,yes,85,4,8,42,1.120,high,2368,0.198,-0.852
3800,830101,female,white,yes,58,6,8,11,-0.131,not_high,2368,0.198,-0.852
3800,830102,female,white,yes,26,6,6,29,-0.233,not_high,2368,0.198,-0.852
3800,830103,male,white,yes,86,3,4,23,0.030,not_high,2368,0.198,-0.852
3800,830104,male,white,yes,44,4,5,44,-0.490,not_high,2368,0.198,-0.852
3800,830106,female,white,no,66,6,2,60,1.122,high,2368,0.198,-0.852
3800,830107,male,white,yes,46,3,4,20,-0.818,not_high,2368,0.198,-0.852
3800,830108,male,white,yes,31,5,3,31,0.391,not_high,2368,0.198,-0.852
3800,830109,female,white,no,79,4,2,48,1.218,high,2368,0.198,-0.852
3800,830111,female,white,yes,53,6,8,23,-0.280,not_high,2368,0.198,-0.852
3800,830112,female,white,no,47,4,3,17,-0.453,not_high,2368,0.198,-0.852
3800,830114,male,white,no,56,3,5,56,0.375,not_high,2368,0.198,-0.852
3800,830115,female,white,no,82,3,2,68,1.544,high,2368,0.198,-0.852
3800,830116,male,white,no,33,4,6,33,-0.369,not_high,2368,0.198,-0.852
3800,830118,male,white,yes,66,3,4,33,0.244,not_high,2368,0.198,-0.852
3800,830119,female,white,no,92,6,1,43,0.774,not_high,2368,0.198,-0.852
3800,830120,female,white,yes,59,7,6,35,-0.051,not_high,2368,0.198,-0.852
3800,830121,female,white,yes,45,5,4,37,-1.126,not_high,2368,0.198,-0.852
3800,830122,male,white,yes,87,3,1,87,-0.109,not_high,2368,0.198,-0.852
3800,830123,female,white,yes,33,5,7,33,0.383,not_high,2368,0.198,-0.852
3800,830125,female,white,yes,65,3,5,65,0.186,not_high,2368,0.198,-0.852
3800,830126,female,white,no,84,4,2,45,0.245,not_high,2368,0.198,-0.852
3800,830127,female,white,yes,83,2,4,4,0.926,not_high,2368,0.198,-0.852
3800,830128,male,white,yes,60,7,8,36,-0.612,not_high,2368,0.198,-0.852
3800,830130,female,white,no,56,2,1,44,-1.972,not_high,2368,0.198,-0.852
3800,830131,male,white,yes,30,3,7,15,-0.241,not_high,2368,0.198,-0.852
3800,830132,male,white,yes,44,5,7,25,0.013,not_high,2368,0.198,-0.852
3800,830133,female,white,no,42,5,5,42,-1.332,not_high,2368,0.198,-0.852
3800,830135,female,white,yes,49,4,8,36,0.899,not_high,2368,0.198,-0.852
3800,830136,male,nonwhite,yes,26,6,4,2,0.628,not_high,2368,0.198,-0.852
3800,830138,male,white,yes,75,4,4,38,1.434,high,2368,0.198,-0.852
3800,830139,female,white,no,78,4,6,76,-0.264,not_high,2368,0.198,-0.852
3800,830144,male,white,yes,88,4,3,68,0.089,not_high,2368,0.198,-0.852
3800,830145,female,white,yes,37,6,5,14,-0.849,not_high,2368,0.198,-0.852
3800,830147,female,white,no,51,4,4,50,0.177,not_high,2368,0.198,-0.852
3800,830148,female,white,no,84,6,4,58,1.990,high,2368,0.198,-0.852
3800,830149,female,white,yes,72,3,4,38,0.586,not_high,2368,0.198,-0.852
3800,830150,male,white,yes,61,7,5,61,-0.292,not_high,2368,0.198,-0.852
3800,830152,male,white,no,34,5,3,20,-1.886,not_high,2368,0.198,-0.852
3800,830153,female,white,no,83,3,3,70,2.008,high,2368,0.198,-0.852
3800,830154,male,white,yes,22,3,3,22,-1.701,not_high,2368,0.198,-0.852
3800,830163,female,white,no,80,2,1,80,-0.726,not_high,2368,0.198,-0.852
3810,840001,female,white,yes,39,3,8,2,-0.551,not_high,1031,0.479,-1.355
3810,840004,female,white,no,84,3,1,60,1.246,high,1031,0.479,-1.355
3810,840005,female,white,yes,52,4,6,23,0.770,not_high,1031,0.479,-1.355
3810,840008,female,white,yes,33,5,8,9,-1.245,not_high,1031,0.479,-1.355
3810,840010,male,white,yes,72,3,5,15,-0.118,not_high,1031,0.479,-1.355
3810,840011,male,white,no,63,1,4,63,-0.811,not_high,1031,0.479,-1.355
3810,840012,male,white,yes,69,2,4,67,-1.239,not_high,1031,0.479,-1.355
3810,840013,male,white,yes,46,4,2,8,-0.539,not_high,1031,0.479,-1.355
3810,840014,male,white,yes,48,3,3,48,-1.359,not_high,1031,0.479,-1.355
3810,840015,female,white,no,90,5,4,35,1.212,high,1031,0.479,-1.355
3810,840016,male,white,yes,29,5,5,2,-0.217,not_high,1031,0.479,-1.355
3810,840017,female,white,no,27,6,3,1,0.934,not_high,1031,0.479,-1.355
3810,840018,female,white,yes,29,4,6,29,0.267,not_high,1031,0.479,-1.355
3810,840019,female,white,yes,86,3,2,63,0.987,not_high,1031,0.479,-1.355
3810,840020,female,white,no,39,4,2,25,0.218,not_high,1031,0.479,-1.355
3810,840021,male,white,yes,93,1,3,93,-0.510,not_high,1031,0.479,-1.355
3810,840023,female,white,no,72,5,1,45,1.118,high,1031,0.479,-1.355
3810,840026,male,white,yes,43,6,8,3,-1.048,not_high,1031,0.479,-1.355
3810,840027,male,white,no,27,4,3,5,0.200,not_high,1031,0.479,-1.355
3810,840029,female,white,yes,83,4,5,63,0.813,not_high,1031,0.479,-1.355
3810,840030,female,white,no,90,6,3,90,1.074,high,1031,0.479,-1.355
3810,840033,female,white,no,50,7,8,2,1.469,high,1031,0.479,-1.355
3810,840034,male,white,yes,42,6,6,42,0.590,not_high,1031,0.479,-1.355
3810,840035,female,nonwhite,yes,74,4,2,51,0.791,not_high,1031,0.479,-1.355
3810,840036,male,white,yes,46,5,4,47,0.337,not_high,1031,0.479,-1.355
3810,840039,male,white,yes,28,3,4,20,0.448,not_high,1031,0.479,-1.355
3810,840040,male,white,yes,70,3,3,70,-0.366,not_high,1031,0.479,-1.355
3810,840042,male,white,yes,52,6,8,51,1.223,high,1031,0.479,-1.355
3810,840043,female,white,no,47,5,5,25,1.428,high,1031,0.479,-1.355
3810,840044,male,white,yes,32,3,7,32,-1.207,not_high,1031,0.479,-1.355
3810,840045,female,white,yes,48,3,5,48,-0.407,not_high,1031,0.479,-1.355
3810,840047,male,white,yes,60,6,7,33,-0.461,not_high,1031,0.479,-1.355
3810,840048,female,white,yes,61,3,5,51,1.345,high,1031,0.479,-1.355
3810,840054,female,white,no,50,4,4,28,0.588,not_high,1031,0.479,-1.355
3810,840055,male,white,no,63,4,2,61,0.013,not_high,1031,0.479,-1.355
3810,840056,female,white,no,49,4,3,16,-0.509,not_high,1031,0.479,-1.355
3810,840058,male,white,yes,78,4,3,53,1.259,high,1031,0.479,-1.355
3810,840059,female,white,yes,27,6,3,25,-2.259,not_high,1031,0.479,-1.355
3810,840060,male,white,yes,47,7,8,23,0.643,not_high,1031,0.479,-1.355
3810,840061,male,white,yes,23,3,4,15,-0.480,not_high,1031,0.479,-1.355
3810,840062,male,white,yes,77,5,5,50,1.543,high,1031,0.479,-1.355
3810,840064,male,white,yes,45,3,3,3,0.699,not_high,1031,0.479,-1.355
3810,840065,female,white,yes,59,4,2,59,-1.281,not_high,1031,0.479,-1.355
3810,840067,male,white,yes,40,5,4,40,0.790,not_high,1031,0.479,-1.355
3810,840069,male,white,no,55,5,4,33,0.470,not_high,1031,0.479,-1.355
3810,840070,male,white,yes,38,4,4,9,0.937,not_high,1031,0.479,-1.355
3810,840071,female,white,yes,36,6,7,7,0.896,not_high,1031,0.479,-1.355
3810,840072,male,white,yes,49,3,7,10,0.176,not_high,1031,0.479,-1.355
3810,840073,female,white,yes,40,5,8,7,1.118,high,1031,0.479,-1.355
3810,840074,male,white,yes,66,3,7,25,0.190,not_high,1031,0.479,-1.355
3810,840076,male,white,yes,74,3,3,55,0.680,not_high,1031,0.479,-1.355
3810,840078,female,white,no,77,3,2,26,1.661,high,1031,0.479,-1.355
3810,840080,female,white,yes,31,3,1,31,-0.207,not_high,1031,0.479,-1.355
3810,840083,female,white,yes,45,5,6,22,0.615,not_high,1031,0.479,-1.355
3810,840084,male,white,yes,42,5,8,42,-0.660,not_high,1031,0.479,-1.355
3810,840085,female,white,yes,40,3,3,22,0.682,not_high,1031,0.479,-1.355
3810,840087,female,white,no,76,4,8,56,1.025,high,1031,0.479,-1.355
3810,840088,male,white,yes,45,4,7,29,0.813,not_high,1031,0.479,-1.355
3810,840089,female,white,yes,45,5,3,33,0.248,not_high,1031,0.479,-1.355
3810,840090,male,white,no,40,2,2,34,0.122,not_high,1031,0.479,-1.355
3810,840091,female,white,no,77,1,2,76,0.918,not_high,1031,0.479,-1.355
3810,840092,female,white,no,25,4,2,2,-0.837,not_high,1031,0.479,-1.355
3810,840093,female,white,yes,70,3,4,70,1.337,high,1031,0.479,-1.355
3810,840094,male,white,no,50,6,2,12,-0.288,not_high,1031,0.479,-1.355
3810,840095,female,white,yes,29,3,5,6,0.715,not_high,1031,0.479,-1.355
3810,840096,female,white,yes,42,5,8,34,0.195,not_high,1031,0.479,-1.355
3810,840098,female,white,no,79,3,2,60,1.652,high,1031,0.479,-1.355
3810,840099,female,white,no,44,7,4,5,0.552,not_high,1031,0.479,-1.355
3810,840102,male,white,yes,82,7,8,27,1.816,high,1031,0.479,-1.355
3810,840103,female,white,yes,54,7,5,21,1.102,high,1031,0.479,-1.355
3810,840104,male,white,no,67,3,2,35,0.834,not_high,1031,0.479,-1.355
3810,840105,female,white,yes,52,3,4,15,-0.802,not_high,1031,0.479,-1.355
3810,840106,male,white,yes,77,3,3,77,-0.434,not_high,1031,0.479,-1.355
3810,840107,female,white,yes,39,3,8,13,0.896,not_high,1031,0.479,-1.355
3810,840109,female,white,no,55,5,4,6,1.330,high,1031,0.479,-1.355
3810,840110,male,white,yes,84,3,2,25,1.650,high,1031,0.479,-1.355
3810,840111,female,white,no,87,3,2,8,1.120,high,1031,0.479,-1.355
3810,840112,female,white,yes,73,4,4,51,-1.583,not_high,1031,0.479,-1.355
3810,840113,female,white,yes,53,6,3,20,1.218,high,1031,0.479,-1.355
3810,840114,female,white,no,91,4,2,91,0.631,not_high,1031,0.479,-1.355
3810,840115,female,white,yes,72,4,8,71,-0.941,not_high,1031,0.479,-1.355
3810,840117,female,white,yes,48,6,5,48,1.011,high,1031,0.479,-1.355
3810,840118,male,white,yes,71,3,6,71,-0.626,not_high,1031,0.479,-1.355
3810,840119,female,white,yes,61,6,4,35,0.469,not_high,1031,0.479,-1.355
3810,840123,male,white,no,35,4,3,2,-1.942,not_high,1031,0.479,-1.355
3810,840125,female,white,yes,49,3,2,24,-0.785,not_high,1031,0.479,-1.355
3810,840126,female,white,yes,50,3,2,50,-2.109,not_high,1031,0.479,-1.355
3810,840127,female,white,yes,67,4,6,23,0.497,not_high,1031,0.479,-1.355
3810,840129,male,white,yes,50,5,6,18,0.043,not_high,1031,0.479,-1.355
3810,840130,male,white,yes,81,4,6,8,0.440,not_high,1031,0.479,-1.355
3810,840132,male,white,yes,52,7,5,25,1.555,high,1031,0.479,-1.355
3810,840133,female,white,no,81,3,2,50,0.795,not_high,1031,0.479,-1.355
3810,840136,male,white,no,49,4,7,2,0.058,not_high,1031,0.479,-1.355
3810,840137,male,white,no,56,6,7,13,-0.364,not_high,1031,0.479,-1.355
3810,840138,female,white,no,85,5,2,65,0.224,not_high,1031,0.479,-1.355
3810,840139,female,white,yes,49,3,3,40,0.680,not_high,1031,0.479,-1.355
3810,840141,female,white,no,23,4,3,23,0.287,not_high,1031,0.479,-1.355
3810,840142,male,white,yes,46,7,8,5,1.328,high,1031,0.479,-1.355
3810,840143,female,white,yes,45,4,6,20,-0.755,not_high,1031,0.479,-1.355
3810,840144,male,white,yes,71,1,2,50,0.176,not_high,1031,0.479,-1.355
3810,840146,male,white,no,65,3,2,50,1.004,high,1031,0.479,-1.355
3810,840148,male,white,yes,43,3,4,11,-1.000,not_high,1031,0.479,-1.355
3810,840149,female,white,no,43,3,2,15,1.011,high,1031,0.479,-1.355
3810,840150,male,white,yes,59,6,6,33,-0.314,not_high,1031,0.479,-1.355
3810,840151,female,white,no,81,3,1,81,1.493,high,1031,0.479,-1.355
3810,840152,female,white,yes,73,3,3,56,0.895,not_high,1031,0.479,-1.355
3810,840158,female,white,yes,43,4,8,14,-0.045,not_high,1031,0.479,-1.355
3810,840160,male,white,yes,86,1,5,4,1.657,high,1031,0.479,-1.355
3810,840161,female,white,yes,62,3,3,14,0.556,not_high,1031,0.479,-1.355
3810,840162,female,white,yes,38,3,6,28,1.102,high,1031,0.479,-1.355
3820,850001,female,white,yes,58,3,5,27,0.268,not_high,619,0.161,0.118
3820,850002,female,white,yes,60,6,8,32,0.685,not_high,619,0.161,0.118
3820,850006,male,white,yes,71,3,3,40,0.491,not_high,619,0.161,0.118
3820,850008,male,white,yes,55,5,5,40,0.934,not_high,619,0.161,0.118
3820,850009,female,white,yes,57,3,3,57,-1.189,not_high,619,0.161,0.118
3820,850010,male,white,yes,60,7,8,50,0.528,not_high,619,0.161,0.118
3820,850012,male,white,yes,63,3,8,63,-0.196,not_high,619,0.161,0.118
3820,850014,male,white,yes,57,4,6,29,0.056,not_high,619,0.161,0.118
3820,850015,female,white,no,46,6,5,33,-0.250,not_high,619,0.161,0.118
3820,850016,female,white,no,45,5,6,2,0.590,not_high,619,0.161,0.118
3820,850017,female,white,yes,38,6,1,15,0.681,not_high,619,0.161,0.118
3820,850019,male,white,no,30,5,4,30,0.829,not_high,619,0.161,0.118
3820,850020,male,white,yes,45,6,6,45,-0.242,not_high,619,0.161,0.118
3820,850021,female,white,yes,51,2,6,29,-2.498,not_high,619,0.161,0.118
3820,850022,male,white,yes,53,3,6,11,1.250,high,619,0.161,0.118
3820,850024,male,white,yes,80,4,3,59,1.766,high,619,0.161,0.118
3820,850030,female,white,no,76,3,3,50,1.446,high,619,0.161,0.118
3820,850034,male,white,yes,47,2,5,47,0.481,not_high,619,0.161,0.118
3820,850035,female,white,no,32,4,5,2,0.712,not_high,619,0.161,0.118
3820,850040,male,white,yes,65,3,6,54,-0.503,not_high,619,0.161,0.118
3820,850041,female,white,yes,48,4,6,19,-1.351,not_high,619,0.161,0.118
3820,850042,female,white,no,44,5,6,30,-0.862,not_high,619,0.161,0.118
3820,850043,female,white,no,65,3,2,3,0.797,not_high,619,0.161,0.118
3820,850047,female,white,yes,29,4,6,6,1.112,high,619,0.161,0.118
3820,850048,female,white,no,80,4,3,51,1.766,high,619,0.161,0.118
3820,850049,male,nonwhite,no,57,7,8,20,0.520,not_high,619,0.161,0.118
3820,850050,male,white,yes,27,4,4,5,-0.629,not_high,619,0.161,0.118
3820,850051,female,white,yes,64,3,5,19,0.630,not_high,619,0.161,0.118
3820,850052,female,white,yes,70,4,6,6,-0.453,not_high,619,0.161,0.118
3820,850053,female,white,yes,61,7,6,58,0.576,not_high,619,0.161,0.118
3820,850056,female,white,no,71,5,2,11,-0.623,not_high,619,0.161,0.118
3820,850057,female,white,no,32,3,5,32,-0.887,not_high,619,0.161,0.118
3820,850058,male,white,yes,47,4,4,47,0.062,not_high,619,0.161,0.118
3820,850060,female,white,no,76,3,3,12,0.167,not_high,619,0.161,0.118
